instance_id,sample_id,smell,severity_consensus,repository,path_at_label,code_name,original_commit_hash,commit_remapped,effective_commit_hash,head_sha_used,n_revisions_observed,persistence_revisions,persistence_days,days_anomalous_negative,censored,death_reason,labelled_commit_date,death_commit,death_commit_date,last_observed_commit,last_observed_commit_date,proxy_method
4144417::long method,4144417,long method,none,git@github.com:apache/calcite.git,core/src/main/java/org/apache/calcite/rel/rules/JoinCommuteRule.java,org.apache.calcite.rel.rules.JoinCommuteRule.swap Join,a648f9c12309cc253628930b0cab98591caa66ab,False,a648f9c12309cc253628930b0cab98591caa66ab,ef00dee7f460f75b90d0e6a46123d97342348f41,16,1,269,False,False,condition_no_longer_holds,2019-03-20T11:10:30-04:00,571731b80a58eb095ebac7123285c375e7afff90,2019-12-14T18:57:27+03:00,0febc55f1773dd4221f501e97caa7ef8a6211045,2025-08-06T08:51:00+08:00,entity_alive+size_shape_proxy_v1
4144475::feature envy,4144475,feature envy,none,git@github.com:apache/calcite.git,core/src/main/java/org/apache/calcite/rex/RexShuttle.java,org.apache.calcite.rex.RexShuttle#visitFieldCollations List<RexFieldCollation>|boolean[],a648f9c12309cc253628930b0cab98591caa66ab,False,a648f9c12309cc253628930b0cab98591caa66ab,ef00dee7f460f75b90d0e6a46123d97342348f41,18,18,2598,False,True,right_censored_at_last_observed_revision,2019-03-20T11:10:30-04:00,fa951db4b900f16a74d087688096e98fb7dadf1e,2026-04-30T11:47:28-07:00,fa951db4b900f16a74d087688096e98fb7dadf1e,2026-04-30T11:47:28-07:00,entity_alive+size_shape_proxy_v1
4144475::long method,4144475,long method,none,git@github.com:apache/calcite.git,core/src/main/java/org/apache/calcite/rex/RexShuttle.java,org.apache.calcite.rex.RexShuttle#visitFieldCollations List<RexFieldCollation>|boolean[],a648f9c12309cc253628930b0cab98591caa66ab,False,a648f9c12309cc253628930b0cab98591caa66ab,ef00dee7f460f75b90d0e6a46123d97342348f41,18,1,11,False,False,condition_no_longer_holds,2019-03-20T11:10:30-04:00,d7946a94adfd2e788f5d324910944dd65dab11ee,2019-03-31T14:42:24-07:00,fa951db4b900f16a74d087688096e98fb7dadf1e,2026-04-30T11:47:28-07:00,entity_alive+size_shape_proxy_v1
4300952::feature envy,4300952,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-identity/src/main/java/org/apache/kerby/kerberos/kerb/identity/CacheableIdentityService.java,org.apache.kerby.kerberos.kerb.identity.CacheableIdentityService#getIdentity String,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4300952::long method,4300952,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-identity/src/main/java/org/apache/kerby/kerberos/kerb/identity/CacheableIdentityService.java,org.apache.kerby.kerberos.kerb.identity.CacheableIdentityService#getIdentity String,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301023::blob,4301023,blob,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/impl/GssInitCred.java,org.apache.kerby.kerberos.kerb.gss.impl.GssInitCred,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301023::data class,4301023,data class,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/impl/GssInitCred.java,org.apache.kerby.kerberos.kerb.gss.impl.GssInitCred,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301165::feature envy,4301165,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/impl/GssEncryptor.java,org.apache.kerby.kerberos.kerb.gss.impl.GssEncryptor#decryptData byte[]|int,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301165::long method,4301165,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/impl/GssEncryptor.java,org.apache.kerby.kerberos.kerb.gss.impl.GssEncryptor#decryptData byte[]|int,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301198::feature envy,4301198,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-pkix/src/main/java/org/apache/kerby/x509/type/BasicConstraints.java,org.apache.kerby.x509.type.BasicConstraints#getValue,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301198::long method,4301198,long method,none,git@github.com:apache/directory-kerby.git,kerby-pkix/src/main/java/org/apache/kerby/x509/type/BasicConstraints.java,org.apache.kerby.x509.type.BasicConstraints#getValue,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301341::feature envy,4301341,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/GssMechFactory.java,org.apache.kerby.kerberos.kerb.gss.GssMechFactory#getCredentialElement GSSNameSpi|int|int|int,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301341::long method,4301341,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-gssapi/src/main/java/org/apache/kerby/kerberos/kerb/gss/GssMechFactory.java,org.apache.kerby.kerberos.kerb.gss.GssMechFactory#getCredentialElement GSSNameSpi|int|int|int,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301429::feature envy,4301429,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-common/kerby-xdr/src/main/java/org/apache/kerby/xdr/type/XdrEnumerated.java,org.apache.kerby.xdr.type.XdrEnumerated#toBytes,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301429::long method,4301429,long method,none,git@github.com:apache/directory-kerby.git,kerby-common/kerby-xdr/src/main/java/org/apache/kerby/xdr/type/XdrEnumerated.java,org.apache.kerby.xdr.type.XdrEnumerated#toBytes,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301441::feature envy,4301441,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/common/KrbUtil.java,org.apache.kerby.kerberos.kerb.common.KrbUtil.pricipalCompareIgnoreRealm PrincipalName|PrincipalName,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301441::long method,4301441,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/common/KrbUtil.java,org.apache.kerby.kerberos.kerb.common.KrbUtil.pricipalCompareIgnoreRealm PrincipalName|PrincipalName,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301650::feature envy,4301650,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/base/EncryptedData.java,org.apache.kerby.kerberos.kerb.type.base.EncryptedData#getName,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301650::long method,4301650,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/base/EncryptedData.java,org.apache.kerby.kerberos.kerb.type.base.EncryptedData#getName,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301941::feature envy,4301941,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-admin-server/src/main/java/org/apache/kerby/kerberos/kerb/admin/server/kadmin/AdminServerContext.java,org.apache.kerby.kerberos.kerb.admin.server.kadmin.AdminServerContext#getAdminRealm,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301941::long method,4301941,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-admin-server/src/main/java/org/apache/kerby/kerberos/kerb/admin/server/kadmin/AdminServerContext.java,org.apache.kerby.kerberos.kerb.admin.server.kadmin.AdminServerContext#getAdminRealm,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301991::feature envy,4301991,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/ad/ADIntendedForApplicationClass.java,org.apache.kerby.kerberos.kerb.type.ad.ADIntendedForApplicationClass.IntendedForApplicationClass#getAuthzData,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4301991::long method,4301991,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-core/src/main/java/org/apache/kerby/kerberos/kerb/type/ad/ADIntendedForApplicationClass.java,org.apache.kerby.kerberos.kerb.type.ad.ADIntendedForApplicationClass.IntendedForApplicationClass#getAuthzData,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302252::feature envy,4302252,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-crypto/src/main/java/org/apache/kerby/kerberos/kerb/crypto/cksum/HmacSha1Aes256CheckSum.java,org.apache.kerby.kerberos.kerb.crypto.cksum.HmacSha1Aes256CheckSum#confounderSize,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302252::long method,4302252,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-crypto/src/main/java/org/apache/kerby/kerberos/kerb/crypto/cksum/HmacSha1Aes256CheckSum.java,org.apache.kerby.kerberos.kerb.crypto.cksum.HmacSha1Aes256CheckSum#confounderSize,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302392::feature envy,4302392,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-common/kerby-asn1/src/main/java/org/apache/kerby/asn1/type/Asn1Eoc.java,org.apache.kerby.asn1.type.Asn1Eoc#toString,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302392::long method,4302392,long method,none,git@github.com:apache/directory-kerby.git,kerby-common/kerby-asn1/src/main/java/org/apache/kerby/asn1/type/Asn1Eoc.java,org.apache.kerby.asn1.type.Asn1Eoc#toString,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302405::blob,4302405,blob,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/transport/KdcUdpTransport.java,org.apache.kerby.kerberos.kerb.transport.KdcUdpTransport,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302405::data class,4302405,data class,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/transport/KdcUdpTransport.java,org.apache.kerby.kerberos.kerb.transport.KdcUdpTransport,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4302593::feature envy,4302593,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-simplekdc/src/main/java/org/apache/kerby/kerberos/kerb/server/SimpleKdcServer.java,org.apache.kerby.kerberos.kerb.server.SimpleKdcServer#createPrincipal String|String,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,1,1,728,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,3b87fba29cbfd14849218d5ead7547e1c434b04c,2021-02-19T08:59:49Z,3b87fba29cbfd14849218d5ead7547e1c434b04c,2021-02-19T08:59:49Z,entity_alive+size_shape_proxy_v1
4302593::long method,4302593,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-simplekdc/src/main/java/org/apache/kerby/kerberos/kerb/server/SimpleKdcServer.java,org.apache.kerby.kerberos.kerb.server.SimpleKdcServer#createPrincipal String|String,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,1,1,728,False,False,condition_no_longer_holds,2019-02-21T10:53:28Z,3b87fba29cbfd14849218d5ead7547e1c434b04c,2021-02-19T08:59:49Z,3b87fba29cbfd14849218d5ead7547e1c434b04c,2021-02-19T08:59:49Z,entity_alive+size_shape_proxy_v1
4303100::feature envy,4303100,feature envy,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/response/ApResponse.java,org.apache.kerby.kerberos.kerb.response.ApResponse.validate EncryptionKey|ApRep|ApReq,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
4303100::long method,4303100,long method,none,git@github.com:apache/directory-kerby.git,kerby-kerb/kerb-common/src/main/java/org/apache/kerby/kerberos/kerb/response/ApResponse.java,org.apache.kerby.kerberos.kerb.response.ApResponse.validate EncryptionKey|ApRep|ApReq,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,False,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,864355f748670a51f024af9320b3c169d6379df9,0,0,0,False,True,right_censored_at_last_observed_revision,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,2019-02-21T10:53:28Z,entity_alive+size_shape_proxy_v1
